pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,4/20/2022,81.9,-2.11,5.64,"Pallante, Andre",542583,669467,strikeout,foul_tip,,,,,5,Jesus Aguilar strikes out on a foul tip.,R,R,R,MIA,STL,S,2,,3,2,2022,0.75,-0.84,0.15,2.44,,,643265,1,6,Bot,,,,,425877,,,3.698621348,-119.1787743,0.97471614,6.380096503,23.18177058,-40.54171027,3.66,1.73,,,,82.6,2467,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.74,,,0,1,0,0,,44,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,60,-0.041,-0.355
SI,4/20/2022,97.1,-2.33,6.05,"Alcantara, Sandy",663457,645261,,called_strike,,,,,8,Lars Nootbaar called out on strikes.,R,L,R,MIA,STL,S,,,2,0,2022,-1.62,0.71,0.14,1.44,,,,0,2,Top,,,,,607732,,,10.22247329,-140.8540611,-8.368615471,-23.93658369,31.43680248,-20.90092361,3.16,1.47,,,,96.4,2283,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.5,,,,,,,,9,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228,0,-0.056
FF,4/20/2022,96.1,-2.04,5.7,"Pallante, Andre",542583,669467,,called_strike,,,,,8,Jesus Aguilar strikes out on a foul tip.,R,R,R,MIA,STL,S,,,3,1,2022,-0.13,1.17,0.13,2.28,,,643265,1,6,Bot,,,,,425877,,,6.095819069,-139.7890488,-6.204172761,-3.06838979,29.8001527,-15.63020952,3.51,1.78,,,,97.3,2285,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.65,,,,,,,,44,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201,0,-0.099
SL,4/20/2022,82.7,-1.5,5.76,"Bender, Anthony",572816,669622,,foul,,,,,5,"Corey Dickerson grounds out, first baseman Jesus Aguilar to pitcher Anthony Bender.",R,L,R,MIA,STL,S,,,0,0,2022,0.79,-0.38,0.13,2.34,,,,1,9,Top,,,,,607732,,,2.180768045,-120.5444703,-0.580929002,7.239895334,23.46228726,-35.98426138,3.45,1.53,,,,82.5,2282,6.1,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.45,,,,,,,,62,1,Slider,0,2,2,0,2,0,2,0,Standard,Standard,66,0,-0.024
FF,4/20/2022,93,-1.78,6.79,"Gallegos, Giovanny",542583,606149,,called_strike,,,,,5,Jesus Aguilar strikes out swinging.,R,R,R,MIA,STL,S,,,0,0,2022,-0.91,1.59,0.12,2.77,,,,0,9,Bot,,,,,425877,,,6.792218746,-134.9880291,-7.807764815,-12.69523293,34.07462806,-11.16313365,3.36,1.7,,,,91.2,2327,5.7,661404,606149,425877,502671,669242,571448,657557,641933,664056,663457,54.78,,,,,,,,64,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shift,Standard,208,0,-0.034
SI,4/20/2022,92.3,-2.03,6.49,"Mikolas, Miles",607732,571945,,called_strike,,,,,8,"Jacob Stallings grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,0,0,2022,-1.07,1.28,0.11,1.81,,,,0,3,Bot,,,,,425877,,,7.802492563,-133.9780993,-8.879343042,-14.62112193,29.55481356,-14.9502852,3.18,1.49,,,,92.6,2259,6.6,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.87,,,,,,,,19,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,207,0,-0.034
CH,4/20/2022,91.9,1.06,5.94,"Cabrera, Génesis",624585,650893,,foul,,,,,5,"Jorge Soler grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,L,MIA,STL,S,,,3,2,2022,1.16,0.96,0.11,3.02,,,,1,8,Bot,,,,,425877,,,-4.921037795,-133.7679357,-3.63236813,15.0081328,29.35644182,-20.05737756,3.63,1.74,,,,91.8,1834,6.2,661404,650893,425877,502671,669242,571448,657557,641933,664056,663457,54.27,,,,,,,,56,6,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,136,0,0
FF,4/20/2022,96.9,-2.37,6.07,"Alcantara, Sandy",664056,645261,,foul,,,,,12,Harrison Bader flies out to right fielder Avisail Garcia.,R,R,R,MIA,STL,S,,,0,0,2022,-0.74,1.12,0.09,3.31,,,,0,3,Top,,,,,607732,,,8.173404925,-140.8842587,-4.330862487,-11.65691269,32.14361323,-16.41954179,3.07,1.48,262,80.1,33,96,1976,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.65,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,234,0,-0.034
CH,4/20/2022,92,-2.16,6.07,"Alcantara, Sandy",669242,645261,,ball,,,,,14,Tommy Edman singles on a ground ball to third baseman Joey Wendle.,R,L,R,MIA,STL,B,,,0,1,2022,-1.48,0.11,0.09,0.53,,,,1,3,Top,,,,,607732,,,8.827886601,-133.5333209,-8.352417323,-19.637986,28.87577355,-29.21963522,3.07,1.42,,,,91.1,2110,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.59,,,,,,,,16,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,236,0,0.016
CU,4/20/2022,73.8,-1.96,6.69,"Mikolas, Miles",607732,571945,,ball,,,,,12,"Jacob Stallings lines out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,B,,,0,0,2022,0.92,-1.26,0.07,4.15,,,,0,5,Bot,,,,,425877,,,2.52782944,-107.1546087,4.442559192,6.489178638,21.32336278,-42.88709785,3.13,1.54,,,,73.3,2452,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.11,,,,,,,,35,1,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,37,0,0.033
SL,4/20/2022,87.3,-1.86,6.49,"Mikolas, Miles",624585,571945,,foul,,,,,5,Jorge Soler pops out to first baseman Paul Goldschmidt in foul territory.,R,R,R,MIA,STL,S,,,3,1,2022,0.25,0.8,0.07,2.67,,,500743,2,5,Bot,,,,,425877,,,4.152818598,-127.1747644,-4.769125277,1.997050717,23.60331856,-22.73823944,3.63,1.74,169,69.2,32,88,2250,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.03,,,,,,,,38,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,191,0,-0.049
FF,4/20/2022,98.2,0.62,6.11,"Cabrera, Génesis",624585,650893,field_out,hit_into_play,,,,,8,"Jorge Soler grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,L,MIA,STL,X,6,ground_ball,3,2,2022,0.67,1.46,0.07,1.93,,,,1,8,Bot,107.76,152.64,,,425877,,,-3.035636401,-142.7093083,-9.180164268,9.877301501,33.79237637,-10.32455675,3.63,1.74,3,98.7,-32,98,2233,6.3,661404,650893,425877,502671,669242,571448,657557,641933,664056,663457,54.21,0.103,0.093,0,1,0,0,2,56,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,156,-0.034,-0.207
SI,4/20/2022,93.4,-2.13,6.45,"Mikolas, Miles",607732,571945,field_out,hit_into_play,,,,,2,"Jacob Stallings lines out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,X,4,line_drive,1,1,2022,-1.17,0.94,0.06,2.84,,,,0,5,Bot,153.55,121.89,,,425877,,,8.259724793,-135.718422,-5.589351498,-16.29681064,31.04306046,-19.43420602,3.24,1.6,163,84.9,12,93.5,2251,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.96,0.663,0.607,0,1,0,0,4,35,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,206,-0.029,-0.212
FF,4/20/2022,91.5,-1.71,6.64,"Mikolas, Miles",665862,571945,,swinging_strike,,,,,2,Jazz Chisholm Jr.  strikes out swinging.,R,L,R,MIA,STL,S,,,0,0,2022,-0.3,1.17,0.06,3.06,,,500743,1,5,Bot,,,,,425877,,,5.129350512,-133.1059928,-5.709304344,-4.704359869,28.14443888,-17.20050684,3.57,1.67,,,,91.7,2096,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.09,,,,,,,,37,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,205,0,-0.048
FF,4/20/2022,93.2,-1.89,6.75,"Gallegos, Giovanny",605119,606149,,blocked_ball,,,,,14,Brian Anderson walks.   Avisail Garcia to 2nd.,R,R,R,MIA,STL,B,,,0,0,2022,-1.3,1.42,0.06,0.1,,,541645,1,9,Bot,,,,,425877,,,7.751090926,-134.70419,-14.06108885,-17.5706245,33.72229463,-11.73638629,3.36,1.51,,,,91.3,2358,5.8,661404,606149,425877,502671,669242,571448,657557,641933,664056,663457,54.65,,,,,,,,66,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,209,0,0.042
FF,4/20/2022,94.4,-2.2,5.62,"Pallante, Andre",621563,669467,field_out,hit_into_play,,,,,5,"Joey Wendle grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,L,R,MIA,STL,X,5,ground_ball,3,2,2022,-0.14,0.66,0.04,2.71,,,,0,7,Bot,102.66,155.67,,,425877,,,6.194384982,-137.311919,-3.363808861,-3.212469982,31.24173137,-23.23250272,3.29,1.55,5,100.6,-26,95.1,2242,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.73,0.114,0.103,0,1,0,0,2,49,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,187,-0.038,-0.299
CH,4/20/2022,91.8,-2.15,6.07,"Alcantara, Sandy",664056,645261,,swinging_strike,,,,,5,Harrison Bader flies out to left fielder Jorge Soler.,R,R,R,MIA,STL,S,,,2,1,2022,-1.36,0.12,0.03,2.1,,,425877,0,8,Top,,,,,607732,,,8.372723361,-133.4180559,-4.405141857,-18.01300669,29.62375808,-29.89955557,3.07,1.48,,,,90.9,2101,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.64,,,,,,,,53,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237,0,-0.099
CH,4/20/2022,92.3,-1.71,6.18,"Alcantara, Sandy",663457,645261,strikeout,swinging_strike,,,,,14,Lars Nootbaar strikes out swinging.,R,L,R,MIA,STL,S,2,,3,2,2022,-1.45,0.31,0.01,1.39,,,,1,7,Top,,,,,607732,,,7.444918535,-134.070572,-6.961013494,-19.11562151,29.15518563,-27.08027911,3.22,1.56,,,,91.3,1962,5.8,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.69,,,0,1,0,0,,47,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,233,0.028,-0.207
CU,4/20/2022,77.1,-2,6.64,"Mikolas, Miles",665862,571945,,called_strike,,,,,5,Jazz Chisholm Jr.  singles on a ground ball to center fielder Harrison Bader.,R,L,R,MIA,STL,S,,,0,0,2022,0.8,-1.26,-0.01,2.43,,,,2,3,Bot,,,,,425877,,,2.811460942,-112.1445163,0.436152051,6.098702803,22.87105267,-43.02935453,3.3,1.55,,,,77.4,2497,6.8,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.67,,,,,,,,21,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,30,0,-0.017
SL,4/20/2022,87,-2.21,6.5,"Mikolas, Miles",643265,571945,,foul,,,,,5,Garrett Cooper singles on a line drive to right fielder Lars Nootbaar.,R,R,R,MIA,STL,S,,,0,1,2022,0.44,0,-0.01,2.82,,,,0,6,Bot,,,,,425877,,,4.377558632,-126.7171538,-2.655959119,3.821644437,26.72148891,-31.88378837,3.61,1.75,133,73.6,14,87.1,2426,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.13,,,,,,,,42,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,151,0,-0.046
CU,4/20/2022,76.7,-1.92,6.68,"Mikolas, Miles",500743,571945,,ball,,,,,11,"Miguel Rojas grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,B,,,1,2,2022,0.92,-1.29,-0.02,3.85,,,,1,3,Bot,,,,,425877,,,2.348227862,-111.5122278,3.458856214,7.181212749,22.22662345,-43.74002908,3.19,1.56,,,,76.6,2564,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.97,,,,,,,,20,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,33,0,0.023
SI,4/20/2022,96.7,-2.24,6.12,"Alcantara, Sandy",571448,645261,strikeout,swinging_strike,,,,,8,Nolan Arenado strikes out swinging.  Paul Goldschmidt steals (2) 2nd base.,R,R,R,MIA,STL,S,2,,3,2,2022,-1.42,0.41,-0.03,1.76,669242,,502671,1,1,Top,,,,,607732,,,9.052660862,-140.4173055,-6.930036745,-20.87496785,32.84444171,-25.26815454,3.42,1.65,,,,95.7,2226,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.59,,,0,1,0,0,,4,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227,0.054,-0.698
SI,4/20/2022,97.5,-2.15,6.12,"Alcantara, Sandy",641933,645261,field_out,hit_into_play,,,,,5,"Tyler O'Neill grounds out sharply, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,STL,X,6,ground_ball,1,1,2022,-1.54,0.59,-0.05,2.36,,669242,,2,3,Top,114.42,145.97,,,607732,,,9.118692212,-141.6388674,-5.891222986,-22.77991189,32.17155871,-23.06373662,3.31,1.55,9,101.7,-13,96.9,2336,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.46,0.237,0.213,0,1,0,0,2,18,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,227,0.037,-0.298
SL,4/20/2022,85,-2.05,5.72,"Pallante, Andre",541645,669467,force_out,hit_into_play,,,,,8,"Avisail Garcia grounds into a force out, third baseman Nolan Arenado to second baseman Tommy Edman.   Garrett Cooper out at 2nd.",R,R,R,MIA,STL,X,5,ground_ball,0,1,2022,0.14,-0.15,-0.07,1.95,,,643265,2,6,Bot,106.55,164.14,,,425877,,,4.393594831,-123.7597747,-2.219245225,0.589163399,24.69877448,-33.51428914,3.51,1.76,9,92.8,-11,85.7,2078,6.7,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.81,0.157,0.141,0,1,0,0,2,45,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,79,-0.036,-0.183
SI,4/20/2022,92,-1.92,6.49,"Mikolas, Miles",643265,571945,,called_strike,,,,,2,Garrett Cooper called out on strikes.,R,R,R,MIA,STL,S,,,0,0,2022,-0.95,1.35,-0.08,2.91,,,,0,4,Bot,,,,,425877,,,6.734076637,-133.6749941,-6.131506209,-12.8941706,32.33477938,-14.83356609,3.38,1.73,,,,91.8,2120,6.6,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.94,,,,,,,,26,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,203,0,-0.034
CU,4/20/2022,75.2,-2.05,6.55,"Mikolas, Miles",643265,571945,,ball,,,,,11,Garrett Cooper called out on strikes.,R,R,R,MIA,STL,B,,,1,1,2022,0.86,-1.28,-0.09,4.01,,,,0,4,Bot,,,,,425877,,,2.52445236,-109.2329058,4.306011376,6.256637915,23.18062755,-43.40437789,3.37,1.71,,,,74.5,2529,6.3,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.19,,,,,,,,26,3,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,31,0,0.049
SI,4/20/2022,97.2,-2.21,6.11,"Alcantara, Sandy",657557,645261,,foul,,,,,8,Paul DeJong strikes out swinging.,R,R,R,MIA,STL,S,,,0,1,2022,-1.52,0.52,-0.09,2.01,,,,0,5,Top,,,,,607732,,,9.072425794,-141.197496,-6.594218881,-22.37184934,32.58436398,-23.81075997,3.42,1.54,246,83.1,43,96.4,2172,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.53,,,,,,,,31,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,230,0,-0.046
SL,4/20/2022,87.3,-2.09,6.48,"Mikolas, Miles",643265,571945,,foul,,,,,8,Garrett Cooper called out on strikes.,R,R,R,MIA,STL,S,,,2,1,2022,0.29,0.5,-0.1,2.17,,,,0,4,Bot,,,,,425877,,,4.193457085,-127.0527283,-5.27830886,2.340097215,25.0860433,-25.91756442,3.61,1.75,8,77.7,-15,87.6,2401,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.13,,,,,,,,26,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,180,0,-0.066
FF,4/20/2022,97.1,-2.01,6.1,"Alcantara, Sandy",669242,645261,,foul,,,,,2,"Tommy Edman grounds into a double play, second baseman Jazz Chisholm Jr.  to shortstop Miguel Rojas to first baseman Jesus Aguilar.   Yadier Molina out at 2nd.    Tommy Edman out at 1st.",R,L,R,MIA,STL,S,,,1,0,2022,-0.89,1.22,-0.11,2.94,,,425877,1,8,Top,,,,,607732,,,7.030356564,-141.1269291,-5.630095657,-13.4772121,33.77434507,-14.71375531,3.13,1.47,249,76.1,35,95.9,2131,5.8,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.73,,,,,,,,54,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,229,0,-0.058
FF,4/20/2022,98.1,-2.19,5.96,"Alcantara, Sandy",669242,645261,,foul,,,,,11,Tommy Edman singles on a ground ball to third baseman Joey Wendle.,R,L,R,MIA,STL,S,,,1,1,2022,-0.88,1.08,-0.12,3.5,,,,1,3,Top,,,,,607732,,,7.618939144,-142.6378552,-3.64487955,-13.74666673,34.02155274,-16.84597102,3.13,1.47,200,75.8,53,97.7,2173,6.2,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.29,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234,0,-0.036
CU,4/20/2022,75.8,-2.13,6.59,"Mikolas, Miles",607732,571945,,foul,,,,,2,"Jacob Stallings grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,2,2,2022,0.87,-1.4,-0.14,3.22,,,,0,3,Bot,,,,,425877,,,2.59137116,-110.1716759,2.743414975,6.432029636,24.10858163,-44.27450324,3.24,1.6,3,66.9,-50,75,2644,6.3,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.19,,,,,,,,19,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,33,0,0
SL,4/20/2022,85.2,-2.05,5.59,"Pallante, Andre",500743,669467,,swinging_strike,,,,,13,"Miguel Rojas grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,0,0,2022,0.34,-0.34,-0.14,0.76,,,,2,7,Bot,,,,,425877,,,3.832022209,-124.0939186,-4.412647151,2.814640424,24.28029095,-35.06809727,3.2,1.55,,,,86.2,2230,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.68,,,,,,,,51,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,84,0,-0.017
SL,4/20/2022,90.8,-2.19,6.15,"Alcantara, Sandy",641933,645261,field_out,hit_into_play,,,,,8,"Tyler O'Neill grounds out sharply, third baseman Joey Wendle to first baseman Jesus Aguilar.",R,R,R,MIA,STL,X,5,ground_ball,0,0,2022,-0.01,0.42,-0.15,1.73,,,,1,6,Top,82.69,157.86,,,607732,,,5.044570889,-132.1410542,-6.028553324,-1.043413883,25.1546932,-26.22484125,3.31,1.55,4,107.8,-23,90.2,2344,5.7,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.84,0.169,0.154,0,1,0,0,2,40,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,200,0.025,-0.156
SL,4/20/2022,90.1,-2.21,6.09,"Alcantara, Sandy",571448,645261,,ball,,,,,13,Nolan Arenado strikes out swinging.,R,R,R,MIA,STL,B,,,0,0,2022,0.01,0.32,-0.16,1.25,,,,2,6,Top,,,,,607732,,,5.023372978,-130.9939113,-6.620405349,-1.064633755,31.14376962,-27.18513257,3.4,1.71,,,,89,2185,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.54,,,,,,,,41,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,121,0,0.015
CH,4/20/2022,91.7,-2.38,6.09,"Alcantara, Sandy",669242,645261,,swinging_strike,,,,,13,"Tommy Edman singles on a ground ball to second baseman Jazz Chisholm Jr.  Tommy Edman to 2nd.  Tommy Edman advances to 2nd, on a throwing error by second baseman Jazz Chisholm Jr.",R,L,R,MIA,STL,S,,,2,1,2022,-1.43,0.32,-0.17,1.1,,,,0,1,Top,,,,,607732,,,8.625145662,-133.1747931,-7.41284664,-18.81696819,27.21860492,-26.9952325,3.13,1.47,,,,91.5,2127,6.2,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.33,,,,,,,,1,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,236,0,-0.066
CH,4/20/2022,93.3,-1.94,6.24,"Alcantara, Sandy",669242,645261,grounded_into_double_play,hit_into_play,,,,,2,"Tommy Edman grounds into a double play, second baseman Jazz Chisholm Jr.  to shortstop Miguel Rojas to first baseman Jesus Aguilar.   Yadier Molina out at 2nd.    Tommy Edman out at 1st.",R,L,R,MIA,STL,X,4,ground_ball,2,2,2022,-1.25,0.22,-0.17,2.63,,,425877,1,8,Top,141.07,155.67,,,607732,,,7.221291731,-135.6195209,-3.977501948,-17.03237589,29.58887139,-28.73380606,3.13,1.47,22,100.6,-5,92.4,2145,5.8,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.67,0.274,0.247,0,1,0,0,2,54,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,229,0.108,-0.342
FF,4/20/2022,96.7,-2.32,6.12,"Alcantara, Sandy",669242,645261,,called_strike,,,,,2,"Tommy Edman singles on a ground ball to second baseman Jazz Chisholm Jr.  Tommy Edman to 2nd.  Tommy Edman advances to 2nd, on a throwing error by second baseman Jazz Chisholm Jr.",R,L,R,MIA,STL,S,,,0,0,2022,-1.06,1.19,-0.18,3.11,,,,0,1,Top,,,,,607732,,,8.077720934,-140.6214548,-5.176847561,-15.89918466,31.63871823,-15.31993564,3.17,1.52,,,,96.2,2119,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.5,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,237,0,-0.034
FF,4/20/2022,96.6,-2.13,6.1,"Alcantara, Sandy",663457,645261,field_out,hit_into_play,,,,,5,"Lars Nootbaar grounds out sharply, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,L,R,MIA,STL,X,6,ground_ball,0,0,2022,-1.11,1.1,-0.18,2.55,,,,2,4,Top,115.63,149.61,,,607732,,,7.652209221,-140.3524426,-6.3596607,-16.36221556,31.54744473,-16.29913959,3.22,1.56,10,108.3,-13,96,2227,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.48,0.24,0.216,0,1,0,0,2,25,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,0.013,-0.099
CH,4/20/2022,90.6,-1.98,6.11,"Alcantara, Sandy",669242,645261,field_out,hit_into_play,,,,,13,"Tommy Edman grounds out, second baseman Jazz Chisholm Jr.  to first baseman Jesus Aguilar.",R,L,R,MIA,STL,X,4,ground_ball,1,0,2022,-1.32,0.08,-0.19,1.3,,,664056,2,5,Top,151.97,153.24,,,607732,,,7.242254969,-131.7229538,-6.211714734,-16.88574501,28.60307601,-30.06635667,3.13,1.47,5,86.8,-13,90,1933,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.5,0.111,0.1,0,1,0,0,2,34,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,238,0.031,-0.25
CU,4/20/2022,73.4,-1.97,6.63,"Mikolas, Miles",500743,571945,single,hit_into_play,,,,,2,Miguel Rojas singles on a ground ball to left fielder Tyler O'Neill.,R,R,R,MIA,STL,X,7,ground_ball,1,0,2022,0.86,-1.5,-0.19,3.06,,,,1,5,Bot,85.35,106,,,425877,,,2.11186761,-106.663238,2.911212985,6.045760302,22.04571455,-44.34390745,3.2,1.55,83,97.7,4,73.2,2487,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.83,0.554,0.538,0.9,1,1,0,4,36,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,28,0.033,0.24
SL,4/20/2022,90,-2.03,6.06,"Alcantara, Sandy",502671,645261,,ball,,,,,13,Paul Goldschmidt pops out softly to pitcher Sandy Alcantara.,R,R,R,MIA,STL,B,,,1,1,2022,-0.06,0.25,-0.19,0.18,,,,0,6,Top,,,,,607732,,,4.62987906,-130.7619429,-9.054906532,-1.704459703,28.1024158,-27.54490082,3.45,1.69,,,,89,2405,5.8,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.68,,,,,,,,39,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,210,0,0.049
CH,4/20/2022,92.5,1.06,5.9,"Cabrera, Génesis",643265,650893,,swinging_strike,,,,,13,Garrett Cooper walks.,R,R,L,MIA,STL,S,,,3,1,2022,1.21,0.76,-0.19,0.8,,,,2,8,Bot,,,,,425877,,,-5.806020245,-134.3751738,-8.809644311,15.932077,29.31125729,-21.23125409,3.61,1.75,,,,92.2,1908,6.2,661404,650893,425877,502671,669242,571448,657557,641933,664056,663457,54.28,,,,,,,,57,5,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,135,0,-0.036
SL,4/20/2022,89.1,-2.19,6.04,"Alcantara, Sandy",641933,645261,,called_strike,,,,,5,"Tyler O'Neill grounds out sharply, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,STL,S,,,0,0,2022,-0.01,0.39,-0.22,2.19,,,669242,2,3,Top,,,,,607732,,,4.861351105,-129.6409987,-4.253946345,-1.130551424,26.73776923,-27.05510398,3.27,1.58,,,,89.1,2284,6.3,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.21,,,,,,,,18,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,192,-0.011,-0.035
